id,title,ratings,director,writer,pri_genre,sec_genre,ter_genre,release_date,language,company,duration,eze_rank
7395,Kamara'S Tree,,Desmond Elliot,"Ivie Okujaye,Morris Sesay",Drama,,,4/1/2013,English,Denziot Studios Production,,395
7138,Turning Table,,Tissy Nnachi,Francis Uzoma,Drama,,,7/1/2019,English,Danky Dynasty Productions,,330
3926,Ete,,Muhydeen S. Ayinde,"Writers,Itunuoluwa Adefusi,Mercy Aigbe,Muhydeen S. Ayinde",Drama,,,4/1/2021,Yoruba,"Adekaz Productions,Mercy Aigbe Productions",,280
2289,Ayomi,,Muhideen Oladapo,"Sharafadeen Olabode,Bukunmi Oluwashina",Drama,,,9/1/2015,Yoruba,"Audio Visual First,Oluwasina Productions",,205
2472,Love-Sha,,Akpoufuoma Edafe,Akpoufuoma Edafe,Drama,,,2/1/2021,English,,110,131
4075,See Through Me,,Kingsley Ukaegbu,Kingsley Ukaegbu,Drama,,,3/1/2013,English,Ada International,,282
6260,Love Trap,,Babatunde Anjola,"Babatunde Anjola,Nimat Atebo,Lola Faduri",Drama,,,6/1/2022,Yoruba,Lola Faduri Production,,307
4952,The Novelist,,Patience Oghre,Kehinde Olorunyomi,Drama,,,12/1/2016,English,Next Level Cinema,92,165
2197,Hustlers,7.8,Elvis Chuks,Ubong Bassey Nya,Drama,,,1/1/2014,English,Diamond Groove pictures,105,440
6510,Love In The Bahamas,,Munachhi Mbunabo,,Romance,,,10/1/2019,English,One & Two Film,,106
7106,Forever Within Us,,Patience Oghre,Kehinde Olorunyomi,Drama,Thriller,,7/1/2015,English,Next Level Cinema,,543
4861,In My Country,6.9,Frank Rajah Arase,"Frank Rajah Arase,Kehinde Joseph Omoto",Action,,,5/1/2017,English,"Heros Production,Raj Films",99,218
5293,Strangers In Paradise,,Adim Williams,,Drama,,,2/1/2005,English,Contech Films,,366
2834,After Kaduna'S Coup,,Peter Nosiama,Emmanuel Chike Gabriel,Animation,Short,,10/1/2017,English,ChikeTEGAbiakam,,6
2926,For Dj'S Sake,,Simon Peacemaker,"Lani Aisida,Emem Isong",Drama,,,9/1/2018,English,Royal Arts Academy,,336
5556,Aicha,,Newton I. Aduaka,"Newton I. Aduaka,Eric Idriss Kanango",Short,Drama,Romance,,English,Ika 964,13,3
2056,Mr Akowe,,Sophia Clement,Sophia Clement,Short,,,7/1/2021,English,Tales Hive Studios,,5
5098,Country Love,,Wapah Ezeigwe,Wapah Ezeigwe,Short,Drama,,11/1/2022,,Pink Coffee Productions,,13
4365,The Only Hope,,Afam Okereke,,Drama,,,10/1/2003,English,Dubem Holdings,,511
2144,My Sister My Love 2,,Afam Okereke,Afam Okereke,Drama,Romance,,6/1/2006,English,"Great Entertainment,Great Future Production Company,Tony Nwatu Production",,880
7047,Conundrum,,Austin Nwaolie,Eyo Emmanuel,Drama,,,12/1/2019,English,Rok Studios,,262
7375,The Feminist,,Val Sunny Olisemeka,,Drama,,,12/1/2020,English,,,26
5410,Call Me Themmie Dc Themmie,,,,Comedy,,,3/1/2022,English,,2,7
5260,Night Of Horror,,Emmanuel Oppong Boamah,Emmanuel Oppong Boamah,Horror,,,8/1/2010,English,Global Update Pictures,66,5
5982,The Price,,Teco Benson,Teco Benson,Drama,,,3/1/1999,English,Liberty Films,117,820
2409,The Lethal Woman 2,,Afam Beid Valucci,Rukky Sanda,Drama,,,11/1/2008,English,"Bonag Industries Nigeria,R.S. Production",,680
7258,Pepper Soup,,Grace Edwin-Okon,,Comedy,Drama,,5/1/2016,English,"Derwin Productions,Pinnacle Medical Services",,108
2020,Sweet Money 2,,Emeka Hill Umeasor,,Action,Comedy,,9/1/2006,English,Chidoo Investment,,421
2862,Time'S Shadow,,Okey Ifeanyi,Adaeze Ibechukwu,Drama,,,11/1/2021,English,"Rok Studios,Ruth Kadiri's Production",,271
5223,Years Of Tears 2,,Afam Okereke,,Drama,,,5/1/2005,English,"Great Movies Ind. Ltd.,Tony Nwatu Production",,583
6143,Iman,,Tope Adebayo,"Toyin Bankole,Titilope Lateef,Sharafadeen Olabode",Drama,,,11/1/2016,Yoruba,"Adekaz Productions,Hephzibah Productions",113,212
5788,The Law Students 2,,John Uche,,Drama,,,10/1/2006,English,Prince Justine International,,315
3937,My Faithful Friend,,Kabat Esosa Egbon,,Drama,,,9/1/2003,English,Okwytex Ventures Ltd.,,733
5962,Castle & Castle,7.1,,,Drama,,,6/1/2018,English,,,534
1280,The Good Cause,,Uduak-Obong Patrick,Adaeze Ibechukwu,Drama,,,11/1/2022,English,Rok Studios,,184
1068,Stellar,,Ikechukwu Onyeka,Uduak Isong Oguamanam,Drama,,,11/1/2015,English,"Believe Media,Closer Pictures",89,349
1245,Night Fall,,Chris Eneaji Eneng,,Drama,,,2/1/2017,English,Case Digital Entertainment,,316
6955,Common Game,,Willie Adah Ajenge,,Drama,,,8/1/2007,English,"Guniks Investment,Paul Daniels Int'l Ltd.",,252
7016,The Queen'S Fiction,,JohnPaul Arabome,,Drama,Thriller,,6/1/2016,English,,52,111
5048,Dokita Alabere,,Oluwole Adedeji,Salawu Yusuf,Drama,,,1/1/2006,Yoruba,Alawaye Ventures,,255
516,Undoing Perfect,,Victor Okpala,Emmanuel Adejoh,Drama,,,12/1/2021,English,"African Movie Channel,Dope7 Media",,84
542,Lost Kingdom,,Ndubuisi Okoh,,Action,Thriller,,12/1/1999,English,Infinity Films,131,976
395,Cajole,,Onesoul,Ojor Nneka,Drama,,,12/1/2016,English,Rok Studios,,402
882,Ajibade,,Odunlade Adekola,,Drama,,,12/1/2021,Yoruba,Odunlade Adekola Films Production,,390
3574,Native Girl,,Yul Edochie,"Judy Austin,Yul Edochie",Drama,,,11/1/2018,Ibo,Judy Austin Productions,,200
5561,Passionate Crime,,,,Drama,,,3/1/2006,English,Chiyelugo Productions Nigeria,,341
955,Back To Africa,,Tony Abulu,,Drama,,,4/1/1997,English,"Bonag Industries Nigeria,Tony Abulu Film",,197
3201,Not So Long A Letter,,Chima Igbokwe,Chima Igbokwe,Drama,,,3/1/2020,English,Chima Igbokwe Studios,,71
6562,Unsaid,,Zainab Ojoma Obaje,"Victory Emeh,Ejiro Stephen",Short,Drama,,12/1/2018,English,"Disturb Delivery,Softballs Production",7,9
5853,Lifespan - Ivie'S Quest,,Stanlee Ohikhuare,Stanlee Ohikhuare,Animation,,,12/1/2011,English,Mighty Jot Studios,90,6
7268,Onome,,Chico Ejiro,,Drama,,,,English,Consolidated Fortunes,94,460
5681,Wani Gari,,Yaseen Auwal,Yaseen Auwal,Drama,Fantasy,,11/1/2013,Hausa,UK Entertainment,,239
3353,Esin,,Soji Eweade,,Drama,,,8/1/2009,Yoruba,"Citizen Entertainment,Soje Eweade Productions",,157
5110,Died To Save,,Amayo Uzo Philips,,Drama,,,3/1/2004,English,Onye Eze Holding Production,,402
2251,No Good Girl,,,,Drama,,,3/1/2020,English,Hawaiian Motion Pictures,90,49
5728,Living With Baami,,Biodun Stephen,Biodun Stephen,Comedy,Drama,,7/1/2021,English,"Rok Studios,ShutterSpeed Projects",,344
6538,Love Crime,,Ernest Obi,,Drama,Romance,,6/1/2004,English,"Akagod Investments,Andy Iyke Production",,514
2882,Burning Bridges,5.8,Okechukwu Oku,Beth Rogers,Comedy,,,4/1/2014,English,Royal Pictures Production,149,257
3024,Nasty Jane,,Okey Ifeanyi,Chris Bonnie,Drama,,,6/1/2021,English,Rok Studios,96,315
3983,Hooked,,Ibiso Nifeipiri,Boma Timothy,Drama,,,2/1/2015,English,Bomsyt Productions,,162
4491,Climax,,Obi Ted Xavier,Obi Ted Xavier,Drama,,,8/1/2017,English,,,244
2340,Gallant Babes,,Michael Jaja,"Michael Jaja,Uche Nancy",Drama,,,1/1/2011,English,Uche Nancy Production,,433
5500,Mad Couple 1 & 2,,Tchidi Chikere,,Drama,,,10/1/2014,English,Nollywood Film Factory,149,561
5342,Lady Of Faith,,Taiwo Oduala,,Drama,,,1/1/2006,English,New Dimension Movies,,249
1327,Beautiful Faces 2,,Kabat Esosa Egbon,,Drama,,,6/1/2004,English,Kas-Vid International,,705
7043,Oba Irawo,,Abiodun Olanrewaju,,Drama,,,11/1/2007,Yoruba,Corporate Pictures,,256
2304,Upside Of Down,,Dede Orji,"Qwekumalhi Ikenna Onyekwena,Dede Orji",Drama,,,9/1/2018,English,Care Media Productions,,124
5706,Charlie And The Boys,,Sele Got,"Nwamaka Chikezie,Emil Garuba",Comedy,Crime,,,English,Damn Good Studios,,308
3283,Six Demons,,Teco Benson,"Hector Ekweogwu,Ralph Nwabueze",Horror,Mystery,,9/1/2005,English,TFP Global Network,,241
5831,Faded Lines,,Okey Ifeanyi,Adaeze Ibechukwu,Drama,,,2/1/2020,English,Rok Studios,,223
4213,My Business,,Theodore Anyanji,,Comedy,,,7/1/2005,English,Dozac Global Maxima Investment,,657
1355,Rings Of Fire,,Chika Onu,,Drama,,,4/1/2005,English,Master-Mind Production,,906
5158,The Price Of Love,,Sunday Nnajiude,Sunday Nnajiude,Drama,Romance,,7/1/2003,English,Zelex Nigeria,,316
6511,Odum The God Of Justice,,Iyke Odife,,Drama,,,8/1/2018,English,Rok Studios,,281
4958,Philosophy Of Death,,Uduak-Obong Patrick,,Drama,,,,English,,,133
1867,Shattered,,Best Okoduwa,Charles Farimoyo,Drama,,,11/1/2021,English,Fame Studios,,742
3795,Shackles And The Rugged Cross,,Izu Ojukwu,,Action,Thriller,,12/1/2003,English,,,474
928,Two Steps,,Emmanuel Eyaba,"Bella Ike,Gabriel Odigiri",Drama,,,7/1/2022,English,Rok Studios,,213
5497,Fight For Peace,,Caz Chidiebere,"Ikenna Donald Ekwuibe,Chinweuba Nneji",Comedy,,,1/1/2015,English,Great Star Production,,420
520,Ojuju Calabar,,Ekenna Udo Igwe,,Drama,,,3/1/2015,English,Coruma International,,311
4037,La Street,,Ifeanyi Akanaga,Levi Arnold Nabai,Drama,,,12/1/2020,English,23 Entertainment,,59
6380,Not A Slave,4.4,Urenna Amadi,Amadi Chris,Drama,,,3/1/2021,English,Afriwood,81,15
5134,Seeking Solace,,Charles Uwagbai,"Saviour Kings Bob,Luke Obayi",Drama,,,9/1/2022,English,"Creative Unit Studios,Rok Studios",,42
1798,Yes I Do,,Chima Okoroji,Ejike Chinedu Obim,Drama,,,1/1/2021,English,AflikTv,,239
6062,Out Of Love,,Tunde Alabi,Gift Collins,Comedy,Romance,,7/1/2021,English,"Moor Production,Rok Studios",,375
2335,The Scorpion 2,,Tchidi Chikere,,Drama,,,1/1/2005,English,Emmalex Associates Ltd.,,272
1269,Ishola Oba-Orin 2,,Adebayo Salami,,Drama,,,7/1/2005,Yoruba,"Philip Trimnel,U- Bee Media Network",,504
652,Mr & Mrs Onoja,,Chibuike Ibe,Gbenga Adesanya,Drama,,,11/1/2015,English,Reality Motion Pictures,,242
6990,Dangerous Mind,,Chika Onu,,Drama,,,7/1/2004,English,Chez International,,868
6883,Who'S The Boss,5.7,Chinaza Onuzo,Chinaza Onuzo,Comedy,Romance,,2/1/2020,,"InkBlot Productions,Accelerate TV",105,544
1560,Blind Surge,,Okey Ifeanyi,,Drama,,,5/1/2019,English,Ify-Pet Movies,,191
6162,Two In Love 2,,Iwuanyanwu Ckuks,,Drama,,,7/1/2004,English,Pakas Movies Industries,,428
6430,April,,Chidi Anyanwu Chidox,Chisom Juliet Okereke,Drama,,,3/1/2022,English,"Divine Touch Productions,Rok Studios",,137
758,Fusion,,Niyi Towolawi,"Darlington Abuda,Patrick Nnamani",Comedy,Drama,Romance,4/1/2016,English,,,340
6002,Girls In The Hood 2,,Fred Amata,,Drama,,,3/1/2005,English,Reemmy Jes Production (RJP),,916
3407,Ikogosi,,Toka McBaror,Olowofela Johnson,Drama,Romance,,5/1/2015,English,Plus 66 Studios,74,242
4756,Million Dollar Baby,,Kensteve Anuka,Kensteve Anuka,Short,Drama,,5/1/2014,English,,44,98
4741,Black Mamba,,Jeta Amata,,Action,Thriller,,6/1/2002,English,Christian Dior Production,,533
5508,Holy Ghost Fire,,Simi Opeoluwa,,Drama,,,,English,,,448
3935,Light Out 2,,Nonso Ekene Okonkwo,Nonso Ekene Okonkwo,Drama,,,5/1/2006,English,Sunec Movies,,367
1831,The Ceo And I,,Sobe Charles Umeh,"Saninye Alasia,Chris Eneaji Eneng",Drama,,,9/1/2020,English,"Rok Studios,WH Productions",79,424
7202,Cry Like Rivers,,Tchidi Chikere,,Drama,,,10/1/2004,English,P. Collins Productions,,336
6517,Obodo,,Uzodinma Okpechi,,Short,Musical,,6/1/2006,English,Now Muzik,,11
5153,Chimezie,,Goodnews Erico Isika,Doris Ariole,Drama,,,12/1/2020,English,Rok Studios,,150
5752,Stranger In My Bed,,Chris Eneaji Eneng,Rita Onwurah,Drama,,,1/1/2017,English,Royal Arts Academy,,449
6354,Glass Slippers,,Ikechukwu Onyeka,"Emem Isong,Anthony Kehinde Joseph,Yinka Ogun",Drama,,,6/1/2016,English,Royal Arts Academy,,256
6983,Nze Secret,,Michael Jaja,DaVinchi Samuel-Uche,Drama,,,2/1/2023,English,Rok Studios,,124
6945,Ordinary People,,Niyi Akinmolayan,,Drama,,,9/1/2014,English,Denziot Studios Production,91,698
6431,Cold Dish,,Hollie Saint Edge,"Chris Aledo,Angel Meledo",Drama,,,8/1/2019,English,"Mountain Top Entertainment,YCarteno Novelties",84,138
7301,Birthmark,,Moses Inwang,Biodun Stephen,Drama,,,8/1/2015,English,Rok Studios,97,473
5733,Over The Fence,,Belinda Agedah Yanga,Ozioma Ogbaji,Comedy,,,10/1/2018,English,"House 5 Production,Rok Studios",,325
2125,Hourglass,,Onesoul,Wordsmith Jp,Drama,,,5/1/2016,English,Rok Studios,,345
2642,Days Of Bondage 2,,Michael Jaja,"Tchidi Chikere,Uchenna Nwankwo",Drama,,,10/1/2005,English,Okwytex Ventures Ltd.,85,717
638,Kootu Olohun,,Muyiwa Ademola,,Drama,,,5/1/2007,Yoruba,Epsalum,,263
5149,The Culprit,,Saheed Apanpa,Airebamen Irene,Thriller,,,2/1/2019,English,Rich Productions,90,441
6625,The Family,,Judith Audu,Uyoyou Adia,Drama,,,3/1/2019,English,iROKOtv,,357
940,Yahoo Millionaire 2,,Lancelot Oduwa Imasuen,Emem Isong,Drama,,,9/1/2007,English,Okija-Amaka Pictures,,806
7054,A Soldier'S Story,6.8,Frankie Ogar,Frankie Ogar,War,,,10/1/2015,English,Frankie Ogar Films,114,273
6544,Legal War 3,,Nonso Emekaekwue,,Drama,,,4/1/2007,English,Cosnoris International,,753
4968,Kajola,,Niyi Akinmolayan,,Sci-Fi,,,7/1/2010,English,"Adonis Production,AntHill Productions",88,442
4188,One Good Turn 3,,Ifeanyi Onyeabor,,Comedy,,,3/1/2005,English,"Chigozie Okonkwo Film,Mauri Production",,655
4791,Covenant,,,"Writers,Victor Alabi,Chidi Ifeanyi Barbara,Ogechi Nwobia",Drama,,,10/1/2022,English,Zuri 24 Media,,393
1742,Beyi Oku,,Nureni Aremu,Nureni Aremu,Drama,,,5/1/2007,Yoruba,Larry Ultimate Productions,,271
2420,Roli And Zehra,,,,Drama,,,1/1/2021,English,Write Culture,15,60
1372,Passion Of My Blood 2,,Obi Madubogwu,"Phil Efe Bernard,Prince Iyke Olisa",Drama,,,3/1/2007,English,,,478
7174,Ayam Dc Themmie,,,,Comedy,,,1/1/2022,English,,3,56
6939,Confidential Romance,,Ikechukwu Onyeka,,Drama,Romance,,12/1/2007,English,"Dozac Global Maxima Investment,U.D. Production",,839
4417,Ana Dara Ga Dare,,Ali Gumzak,Ibrahim Birniwa,Drama,,,2/1/2019,Hausa,Maishadda Global Resources,,218
3854,Anike Olufa,,Sola Durodola,"Ademola Adedupo,Sola Durodola,Sina Saetan",Drama,,,2/1/2009,Yoruba,Sun-Tab Film Productions,,143
7281,Sweetest Goodbye,,Nnamdi Odunze,,Romance,,,6/1/2006,English,Konia Concept,,257
3700,Oganigwe,,Fred Amata,,Fantasy,,,1/1/1999,English,Solid Productions,90,761
5808,Schemers: Bad Babes,,Andy Chukwu,"Ojiofor Ezeanyaeche,Chuks Obiorah",Action,Drama,,12/1/2004,English,O.J. Production,,588
1857,The Little Things That Matter,,Michael Chineme Ike,Michael Chineme Ike,Short,Romance,,8/1/2020,English,MIC Productions,25,8
1782,Kayanmata,,Remi Ibinola,Remi Ibinola,Fantasy,Romance,,12/1/2018,English,Applause Entertainment,83,532
6010,Laviva,8.3,Izu Ojukwu,,War,,,3/1/2007,English,Blackfox Pictures,105,223
2661,Ologbon Meji,,Ayo Oluyemi,,Drama,,,3/1/2006,Yoruba,"Ayo Oluyemi Films,Oyedele Nigeria",,456
4066,Men Do Cry 2,,Lancelot Oduwa Imasuen,,Drama,,,4/1/2005,English,Reemmy Jes Production (RJP),,1067
4470,Accused,,Chidiebere Nwosu,Adelarin Awotedu,Short,Thriller,,4/1/2021,English,,,39
7089,Sleeping With The Enemy 2,,Bond Emeruwa,,Drama,,,10/1/2004,English,O.K. Productions,,438
4884,Jewels Of The Sun 2,,Ugezu J. Ugezu,Ugezu J. Ugezu,Drama,,,2/1/2011,English,Guniks Investment,,799
2764,Thanks For Coming 2,,Michael Jaja,Uche Nancy,Drama,,,4/1/2011,English,Uche Nancy Production,,714
5875,Ranti Mi,,Elijah Tolulope Rotimi,Bukunmi Oluwashina,Drama,,,8/1/2018,Yoruba,Bukunmi Oluwasina Films,,217
5093,2 Minutes Wrong,,Johnpaul Nwanganga,Joy Nwachukwu,Drama,,,7/1/2021,English,"Dream Melvina Entertainment,Ronee Empire",,186
1606,Bad Ideas,,Simon Peacemaker,,Drama,,,12/1/2020,English,Rok Studios,,362
1312,Double Bind,,Emmanuel Akaemeh,,Drama,,,2/1/2017,English,Massanta,,170
5600,Flying Without Wings 2,,Neville Ossai,,Drama,,,8/1/2005,English,Andy Best Electronics,94,482
2684,Behind The Curtains,,Bright Wonder Obasi,Daniela Ameh,Drama,,,9/1/2015,English,Ebanky Global Production,115,181
5054,Namaliya,,Falalu A. Dorayi,"Falalu A. Dorayi,Nazir Adam Saleh",Drama,,,8/1/2014,Hausa,MJ Video Palace,,65
3824,Butterflies,,Biodun Stephen,Ijenebe Anwuri,Drama,,,9/1/2021,English,The Ogunmola Company,112,322
3561,Charlie Charlie,,Charles Uwagbai,"Francis Ogbonna,Charles Uwagbai",Action,,,7/1/2021,English,"Creative Unit Studios,Monicazation Productions",90,570
6113,Divine Grace 2,,Ifeanyi Azodo,,Drama,,,1/1/2007,English,Stonegold Production,,615
822,Chief Karma,,Kenneth Nwache,"Blessing Alasan,Zephdon Nnamdi",Drama,,,2/1/2018,English,Zephan Global Multimedia,112,264
2825,Married Women On Campus,,Nonso Emekaekwue,,Drama,,,6/1/2007,English,Cosnoris International,,369
1025,Cultural Clash,,Omodada Pro,"Johnny Blayz,Blessy Jackson",Drama,Thriller,,8/1/2019,English,"Cordel Media Group,Omodada Production",140,332
596,Last Faculty 2,,Ugo Ugbor,,Drama,,,8/1/2007,English,Universal Productions,,490
3018,Silent Scandal 2,,T.K. Falope,Vivian Ejike,Drama,,,7/1/2009,English,Vivian Ejike Production,,558
5732,After Party,7.4,Tope Alake,Orimz,Comedy,,,6/1/2021,English,Yaw Naija Entertainment,,132
3301,A Lonely Lane,,Vincent D. Anointed,"Alexander Ben,Victor Iyke,Stanley Nweze",Drama,,,8/1/2017,Ibo,Checkmate Pictures,,45
3282,Mosadoluwa,,Afeez Abiodun,Lateef Ogundare,Drama,,,5/1/2020,Yoruba,Adekaz Productions,96,216
1776,Men On The Run 2,,Andy Chukwu,,Comedy,,,6/1/2006,English,O'King International Ltd.,,324
1104,Same Difference,,Ehizojie Ojesebholo,,Drama,,,,English,,,133
6908,Dazzling Mirage,4.7,Tunde Kelani,"Olayinka Abimbola Egbokhare,Ade Solanke",Drama,,,10/1/2014,English,Mainframe Film and Television Productions,117,264
1975,The Real Us,,Kayode Peters,Doris Ariole,Comedy,Romance,,7/1/2021,English,"Eliroze Entertainment,GG Entertainment",,490
1992,Cross Of Agony,,Chika Onu,,Drama,,,7/1/2006,English,Danga Movies International,,351
2275,Aye Jobele 2,,Wemimo Olu Paul,,Drama,,,2/1/2004,Yoruba,Wemimo Films,,308
7449,Sist„°,,Biodun Stephen,Biodun Stephen,Drama,,,8/1/2022,English,ShutterSpeed Projects,,308
5800,Love Story 2,,Kingsley Omoefe,,Drama,,,9/1/2005,English,Oakfil Productions,,375
3253,Where Is Lisa?,,Jide 'JBlaze' Oyegbile,,Short,Drama,,3/1/2020,English,,7,23
534,Mute Beast,,Ayodele Ajayi,God'spower Okoh,Short,Drama,,6/1/2019,English,GallantBIZ,5,61
637,Computer Girls,,Chico Ejiro,"Damijo Efe Young,Osita Okoli",Action,Comedy,Romance,,English,"Dux Ventures Ltd.,Petel Foundation Ltd.",,327
7070,Run,,Uche Chukwu,Kiki Omeili,Thriller,,,8/1/2019,English,The Kixstar Entertainment Company,75,124
222,Area Mama 2,,Adim Williams,,Drama,,,2/1/2007,English,"De-Kross Movie Production,Paul Daniels Int'l Ltd.",,766
2599,Just Married,,Ifeanyi Ikpoenyi,"Chinneylove Eze,Chuka Onuigbo",Drama,,,9/1/2015,English,ChinneyLove Eze Production,110,349
6013,Hidden Secrets,,Henry Czar Ejeta,,Drama,,,11/1/2006,English,Don-Nkems Investment,,565
4610,Undercover,,Emeka Dibia Emelobe,Adaeze Ibechukwu,Drama,,,7/1/2020,English,"Rok Studios,Royal Arts Academy",107,243
2791,Taste Of Sin 2,,Frank Rajah Arase,"Frank Rajah Arase,Chinedu Okoh",Drama,,,5/1/2006,English,Konia Concept,,365
7009,Women,,Munachi Abii,"Obadoni Bridaniels,Uchenna Mbunabo,Francis Uzoma",Drama,,,7/1/2020,English,One & Two Productions,,487
922,The Fourth Side,,Uyoyou Adia,Uyoyou Adia,Short,Drama,,5/1/2019,English,Judith Audu Productions,26,138
787,Seeing Betrayal,,Baaj Adebule,Baaj Adebule,Short,Drama,,7/1/2015,English,House of Baaj Pictures,,77
3921,Unbreakable,6.2,Frank O. Vaughan,Emeka Rodstick,Drama,,,11/1/2004,English,Ogali Industries,,161
7052,Yankee Students,,Okey Ifeanyi,Ruth Kadiri,Drama,,,3/1/2015,English,Image Filmworks,118,281
6825,Deathly Obsession,,Awal Abdulfatai Rahmat,Adaeze Ibechukwu,Drama,,,9/1/2021,English,"Mazinni Pictures,Rok Studios",152,299
6989,Saheed Esu,,Segun Ogungbe,,Drama,Fantasy,,8/1/2020,English,Saheed A. Lawal Film Production,,166
2555,Scores To Settle,,Chico Ejiro,,Drama,,,2/1/1998,English,"Great Movies Ind. Ltd.,Ossy Affason Production",115,304
3432,Crossroads Siwoku,8,Seyi Siwoku,Tunde Babalola,Drama,,,5/1/2020,English,Jungle Filmworks,100,394
2920,Royal Promise 2,,"Cejah Ihesiulo,Ndubuisi Okenwa",,Drama,,,6/1/2007,English,NDSS & Co,,241
4811,Millenium Parent 2,,Kennedy Chukwuemeka Okalibe,Kennedy Chukwuemeka Okalibe,Drama,,,10/1/2016,English,Gladems Global Academy Productions,91,105
6346,Sacred Heart,,Prince Emeka Ani,,Drama,,,4/1/2007,English,Future King Productions,,609
5712,Black Lake,,Emeka Madu,Anthony Kehinde Joseph,Drama,,,6/1/2019,English,"Oakfil Productions,Rok Studios",,271
5822,Money Helps,,Iyke Odife,"Maryjane Christopher Onyinyechi,Christopher Ozoemena",Drama,,,10/1/2016,English,De-Kross Movie Production,,204
5157,Colourless,,Sobe Charles Umeh,"Ozioma B. Nwughala,Stan Nze",Drama,,,12/1/2016,English,Element 47 Pictures,105,401
563,In The Name Of Love,,Daniel Ehimen,"Abigail Anaba,Daniel Ehimen",Short,Drama,,6/1/2019,English,Pi Image,,78
1616,Witness Box,,Stanley Obi,"Gbenga Adesanya,Joy Ohiaeri",Drama,,,8/1/2018,English,,112,516
5053,Stubborn Doctor 2,,Theodore Anyanji,,Drama,,,9/1/2008,English,Emex International,,667
3417,Witches,,"Fred Amata,Sunny Collins",Sunny Collins,Horror,,,9/1/1998,English,"Great Movies Ind. Ltd.,Ossy Affason Production",106,530
3691,In Ibadan,,Taiwo Egunjobi,Isaac Ayodeji,Drama,Romance,,1/1/2021,English,Center Stage Productions,84,44
3981,Only Love,,Andy Amenechi,"Joe Dudun,Ojiofor Ezeanyaeche",Drama,,,8/1/2005,English,O.J. Production,,979
4885,Ti Oluwa Ni Ile 2,,Tunde Kelani,Kareem Adepoju,Drama,,,2/1/1993,Yoruba,Mainframe Film and Television Productions,92,84
4003,Black Gold,5.3,Jeta Amata,Jeta Amata,Drama,,,4/1/2012,English,"Jeta Amata Concepts,Rock City Entertainment,Starkid",,114
2098,Weeping Soul,,Okey-Zubelu Okoh,"Chuks Okpala,Cornelius Ucheam",Drama,,,4/1/2011,English,,,566
5917,Switch,,Willis Ikedum,Willis Ikedum,Comedy,Fantasy,,3/1/2018,English,iROKOtv,,325
3827,The Casket,,Sylvester Madu,Sylvester Madu,Drama,,,9/1/2014,English,Ossy Movies,,168
4769,Leap Of Faith,,Emeka Madu,Francis Uzoma,Drama,,,1/1/2023,English,Rok Studios,,248
4590,Tokunboh,7.8,Mlemchukwu Prospect,Mlemchukwu Prospect,Drama,Romance,,,,GV Productions,91,420
4693,Wife Material,,,,Comedy,,,9/1/2022,English,OGB Studio,,4
4461,Visa Lottery,,Tom Robson,Rita Onwurah,Comedy,,,6/1/2015,English,Royal Arts Academy,,344
2393,A Friendly Fire,,Chris Eneaji Eneng,,Drama,,,3/1/2019,English,"Mela Movies,Rok Studios",,337
5283,Bridge Of Contract,,Ugezu J. Ugezu,"Cajetan Obi,Ugezu J. Ugezu",Drama,,,8/1/2012,English,"Cajetan Obi Production,Cobic Productions",71,725
